file,title,date
VAM_2_Swirl_Clocks/vam_enhanced.tex,section: Temporal Constructs in VAM,
VAM_2_Swirl_Clocks/vam_enhanced.tex,section: Gravitational Redshift Analogue,
VAM_2_Swirl_Clocks/vam_enhanced.tex,section: Conclusion,
VAM_2_Swirl_Clocks/Swirl_Clocks/00_Introduction.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/00_Introduction.tex,section: Introduction,
VAM_2_Swirl_Clocks/Swirl_Clocks/00_Introduction.tex,section: Æther Revisited: From Historical Medium to Vorticity Field,
VAM_2_Swirl_Clocks/Swirl_Clocks/00_Introduction.tex,subsection: Postulates of the Vortex Æther Model,
VAM_2_Swirl_Clocks/Swirl_Clocks/00_Introduction.tex,subsection: Fundamental VAM constants,
VAM_2_Swirl_Clocks/Swirl_Clocks/00_Introduction.tex,subsection: Planck scale and topological mass,
VAM_2_Swirl_Clocks/Swirl_Clocks/00_Introduction.tex,subsection: Emergent quantum constants and Schrödinger equation,
VAM_2_Swirl_Clocks/Swirl_Clocks/00_Introduction.tex,subsection: LENR and eddy quantum effects,
VAM_2_Swirl_Clocks/Swirl_Clocks/00_Introduction.tex,subsection: Summary of GR and VAM observables,
VAM_2_Swirl_Clocks/Swirl_Clocks/01_Time_Dilation_from_Vortex_Dynamics.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/01_Time_Dilation_from_Vortex_Dynamics.tex,subsection: Temporal Ontology in the Vortex Æther Model,
VAM_2_Swirl_Clocks/Swirl_Clocks/01_Time_Dilation_from_Vortex_Dynamics.tex,section: Scale-dependent Æther Densities in VAM,
VAM_2_Swirl_Clocks/Swirl_Clocks/01_Time_Dilation_from_Vortex_Dynamics.tex,subsection: 1. Fluid Density: Constant Background,
VAM_2_Swirl_Clocks/Swirl_Clocks/01_Time_Dilation_from_Vortex_Dynamics.tex,subsection: 2. Energy Density: Core-Localized,
VAM_2_Swirl_Clocks/Swirl_Clocks/01_Time_Dilation_from_Vortex_Dynamics.tex,subsection: 3. Transition Profile,
VAM_2_Swirl_Clocks/Swirl_Clocks/01_Time_Dilation_from_Vortex_Dynamics.tex,section: Layered Time Dilation from Swirl Dynamics,
VAM_2_Swirl_Clocks/Swirl_Clocks/01_Time_Dilation_from_Vortex_Dynamics.tex,subsection: Derivation from vortex hydrodynamics,
VAM_2_Swirl_Clocks/Swirl_Clocks/01_Time_Dilation_from_Vortex_Dynamics.tex,subsection: GR vs VAM: Temporal Flow and Causality,
VAM_2_Swirl_Clocks/Swirl_Clocks/01_Time_Dilation_from_Vortex_Dynamics.tex,subsection: Practical implications and experimental testability,
VAM_2_Swirl_Clocks/Swirl_Clocks/02_entropy.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/02_entropy.tex,section: Entropy and Quantum Effects in the Vortex Æther Model,
VAM_2_Swirl_Clocks/Swirl_Clocks/02_entropy.tex,subsection: Entropy as vorticity distribution,
VAM_2_Swirl_Clocks/Swirl_Clocks/02_entropy.tex,subsection: Quantum behavior from knotted vortex structures,
VAM_2_Swirl_Clocks/Swirl_Clocks/02_entropy.tex,subsection: VAM interpretation of quantization and duality,
VAM_2_Swirl_Clocks/Swirl_Clocks/02_entropy.tex,subsection: Summary,
VAM_2_Swirl_Clocks/Swirl_Clocks/02_entropy.tex,section: Entropy as a Vorticity-Weighted Invariant,
VAM_2_Swirl_Clocks/Swirl_Clocks/02_entropy.tex,subsection: VAM Pressure Gradients and Entropy Flow,
VAM_2_Swirl_Clocks/Swirl_Clocks/02_entropy.tex,subsection: Thermal Expansion of Vortex Knots,
VAM_2_Swirl_Clocks/Swirl_Clocks/02_entropy.tex,subsection: Clausius Inequality and Helicity Dissipation,
VAM_2_Swirl_Clocks/Swirl_Clocks/02_entropy.tex,subsection: Carnot Efficiency in Swirl Fields,
VAM_2_Swirl_Clocks/Swirl_Clocks/03_Time_Modulation_by_Vortex_Knot_Rotation.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/03_Time_Modulation_by_Vortex_Knot_Rotation.tex,section: Time Modulation by Rotation of Vortex Nodes,
VAM_2_Swirl_Clocks/Swirl_Clocks/03_Time_Modulation_by_Vortex_Knot_Rotation.tex,subsection: Heuristic and Energetic Derivation,
VAM_2_Swirl_Clocks/Swirl_Clocks/03_Time_Modulation_by_Vortex_Knot_Rotation.tex,subsection: Topological and Physical Justification,
VAM_2_Swirl_Clocks/Swirl_Clocks/04_Proper_Time_for_a_Rotating_Observer_in_Æther_Flow.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/04_Proper_Time_for_a_Rotating_Observer_in_Æther_Flow.tex,section: Proper Time for a Rotating Observer in Æther Flow,
VAM_2_Swirl_Clocks/Swirl_Clocks/04_Proper_Time_for_a_Rotating_Observer_in_Æther_Flow.tex,subsection: GR Proper Time in Rotating Frames,
VAM_2_Swirl_Clocks/Swirl_Clocks/04_Proper_Time_for_a_Rotating_Observer_in_Æther_Flow.tex,subsection: Æther-Based Analogy: Velocity-Derived Time Modulation,
VAM_2_Swirl_Clocks/Swirl_Clocks/04_Proper_Time_for_a_Rotating_Observer_in_Æther_Flow.tex,subsection: Physical Interpretation and Temporal Consistency,
VAM_2_Swirl_Clocks/Swirl_Clocks/05_Kerr-Like_Time_Adjustment_from_Vorticity_and_Circulation.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/05_Kerr-Like_Time_Adjustment_from_Vorticity_and_Circulation.tex,section: Kerr-like Time Adjustment Based on Vorticity and Circulation,
VAM_2_Swirl_Clocks/Swirl_Clocks/05_Kerr-Like_Time_Adjustment_from_Vorticity_and_Circulation.tex,subsection: General Relativistic Kerr Redshift Structure,
VAM_2_Swirl_Clocks/Swirl_Clocks/05_Kerr-Like_Time_Adjustment_from_Vorticity_and_Circulation.tex,subsection: VAM Analogy via Vorticity and Circulation,
VAM_2_Swirl_Clocks/Swirl_Clocks/05_Kerr-Like_Time_Adjustment_from_Vorticity_and_Circulation.tex,subsection: Hybrid Frame-Dragging Angular Velocity in VAM,
VAM_2_Swirl_Clocks/Swirl_Clocks/05_Kerr-Like_Time_Adjustment_from_Vorticity_and_Circulation.tex,subsection: Gravitational Redshift from Vortex Core Rotation,
VAM_2_Swirl_Clocks/Swirl_Clocks/05_Kerr-Like_Time_Adjustment_from_Vorticity_and_Circulation.tex,subsection: Time Dilation Models in VAM,
VAM_2_Swirl_Clocks/Swirl_Clocks/05_Kerr-Like_Time_Adjustment_from_Vorticity_and_Circulation.tex,subsection: Temporal Ontology Integration Summary,
VAM_2_Swirl_Clocks/Swirl_Clocks/05_Kerr-Like_Time_Adjustment_from_Vorticity_and_Circulation.tex,subsection: Model Scope and Outlook,
VAM_2_Swirl_Clocks/Swirl_Clocks/06_Unified_Framework_and_Synthesis_of_Time_Dilation_in_VAM.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/06_Unified_Framework_and_Synthesis_of_Time_Dilation_in_VAM.tex,section: Unified Framework and Synthesis of Time Dilation in VAM,
VAM_2_Swirl_Clocks/Swirl_Clocks/06_Unified_Framework_and_Synthesis_of_Time_Dilation_in_VAM.tex,subsection: Hierarchical Structure of Time Dilation Mechanisms,
VAM_2_Swirl_Clocks/Swirl_Clocks/06_Unified_Framework_and_Synthesis_of_Time_Dilation_in_VAM.tex,subsection: Time as a Vorticity-Derived Observable,
VAM_2_Swirl_Clocks/Swirl_Clocks/06_Unified_Framework_and_Synthesis_of_Time_Dilation_in_VAM.tex,subsection: Experimental Implications and Prospects,
VAM_2_Swirl_Clocks/Swirl_Clocks/06_Unified_Framework_and_Synthesis_of_Time_Dilation_in_VAM.tex,subsection: Conceptual Challenges and Reception,
VAM_2_Swirl_Clocks/Swirl_Clocks/06_Unified_Framework_and_Synthesis_of_Time_Dilation_in_VAM.tex,subsection: Paths to Scientific Rigor and Acceptance,
VAM_2_Swirl_Clocks/Swirl_Clocks/06_Unified_Framework_and_Synthesis_of_Time_Dilation_in_VAM.tex,subsection: Concluding Perspective,
VAM_2_Swirl_Clocks/Swirl_Clocks/07_Applications_of_VAM_to_quantum_and_nuclear_processes.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/07_Applications_of_VAM_to_quantum_and_nuclear_processes.tex,section: Applications of VAM to Quantum and Nuclear Processes,
VAM_2_Swirl_Clocks/Swirl_Clocks/07_Applications_of_VAM_to_quantum_and_nuclear_processes.tex,subsection: LENR via Resonance Tunneling and Temporal Modulation,
VAM_2_Swirl_Clocks/Swirl_Clocks/07_Applications_of_VAM_to_quantum_and_nuclear_processes.tex,subsection: Resonant Ætheric Tunneling and LENR in VAM,
VAM_2_Swirl_Clocks/Swirl_Clocks/07_Applications_of_VAM_to_quantum_and_nuclear_processes.tex,subsection: VAM Quantum Electrodynamics (QED) Lagrangian,
VAM_2_Swirl_Clocks/Swirl_Clocks/07_Applications_of_VAM_to_quantum_and_nuclear_processes.tex,section: Emergent Bohr Radius from Vortex Swirl Pressure,
VAM_2_Swirl_Clocks/Swirl_Clocks/07_Applications_of_VAM_to_quantum_and_nuclear_processes.tex,subsection: Standard Quantum Bohr Radius,
VAM_2_Swirl_Clocks/Swirl_Clocks/07_Applications_of_VAM_to_quantum_and_nuclear_processes.tex,subsection: Swirl Dynamics and Force Balance in VAM,
VAM_2_Swirl_Clocks/Swirl_Clocks/07_Applications_of_VAM_to_quantum_and_nuclear_processes.tex,subsection: Numerical Evaluation,
VAM_2_Swirl_Clocks/Swirl_Clocks/07_Applications_of_VAM_to_quantum_and_nuclear_processes.tex,subsection: Swirl Clock Quantization and Stable Orbits,
VAM_2_Swirl_Clocks/Swirl_Clocks/07_Applications_of_VAM_to_quantum_and_nuclear_processes.tex,subsection: Temporal Interpretation,
VAM_2_Swirl_Clocks/Swirl_Clocks/07_Applications_of_VAM_to_quantum_and_nuclear_processes.tex,subsection: Interpretation,
VAM_2_Swirl_Clocks/Swirl_Clocks/07_Applications_of_VAM_to_quantum_and_nuclear_processes.tex,subsection: Future Work,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,section: VAM Vorticity Scattering Framework (inspired by elastic theory),
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsection: Governing equations of VAM Vorticity dynamics,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsubsection: Vorticity transport equation (linearized form),
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsubsection: Green Tensor Vorticity Equation,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsection: Vortex filament interaction,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsection: Thermodynamic \& quantum behavior of vorticity fluctuations,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsubsection: Quantum vorticity background,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsection: VAM scattering theory for vortex nodes,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsubsection: Born approximation for vortex perturbations,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsection: Æther stress tensor and energy flux,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsubsection: VAM stress tensor,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsubsection: Æther Vorticity Force Density,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsubsection: Vorticity Energy Flux,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsection: Time dilation and nodal scattering,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsubsection: Chronos-Time Delay due to Nodal Rotation,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsubsection: Scattered correction due to external field,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsubsection: Swirl Clock Phase Shift,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsection: Summary of VAM-inspired scattering structures,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsubsection: Temporal Ontology Integration in Scattering,
VAM_2_Swirl_Clocks/Swirl_Clocks/08_VAM_Vortex_Scattering_Framework_Inspired_by_Elastic_Theory.tex,subsubsection: External Observer Frame,
VAM_2_Swirl_Clocks/Swirl_Clocks/090_derevation_swirl.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/090_derevation_swirl.tex,subsection: Derivation of the Relation Between the Speed of Light and the Swirl Using Classical Principles,
VAM_2_Swirl_Clocks/Swirl_Clocks/090_derevation_swirl.tex,subsection: Relevant Definitions and Formulas,
VAM_2_Swirl_Clocks/Swirl_Clocks/090_derevation_swirl.tex,subsubsection: Half the Classical Electron Radius,
VAM_2_Swirl_Clocks/Swirl_Clocks/090_derevation_swirl.tex,subsubsection: Definition of Tangential Velocity $C_e$,
VAM_2_Swirl_Clocks/Swirl_Clocks/090_derevation_swirl.tex,subsubsection: Physical Interpretation,
VAM_2_Swirl_Clocks/Swirl_Clocks/090_derevation_swirl.tex,subsubsection: Conclusion,
VAM_2_Swirl_Clocks/Swirl_Clocks/09_Experimental_Anchors.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/09_Experimental_Anchors.tex,section: Refined Experimental Proposals Categorized by VAM Time Modes,
VAM_2_Swirl_Clocks/Swirl_Clocks/09_Experimental_Anchors.tex,subsection: \(\mathcal{N,
VAM_2_Swirl_Clocks/Swirl_Clocks/09_Experimental_Anchors.tex,subsection: \(\tau\) --- Chronos-Time (Local Proper Time),
VAM_2_Swirl_Clocks/Swirl_Clocks/09_Experimental_Anchors.tex,subsection: \(S(t)\) --- Swirl Clock (Internal Vortex Phase),
VAM_2_Swirl_Clocks/Swirl_Clocks/09_Experimental_Anchors.tex,subsection: \(\kappa\) --- Kairos Moment (Irreversible Bifurcation),
VAM_2_Swirl_Clocks/Swirl_Clocks/100_derevation_Gswirl.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/100_derevation_Gswirl.tex,subsection: Derivation of the VAM Gravitational Constant \(  G_\text{swirl,
VAM_2_Swirl_Clocks/Swirl_Clocks/100_derevation_Gswirl.tex,subsubsection: Introduction,
VAM_2_Swirl_Clocks/Swirl_Clocks/100_derevation_Gswirl.tex,subsubsection: Vortex-Induced Energy Density,
VAM_2_Swirl_Clocks/Swirl_Clocks/100_derevation_Gswirl.tex,subsubsection: Gravitational Constant from Vorticity,
VAM_2_Swirl_Clocks/Swirl_Clocks/100_derevation_Gswirl.tex,subsubsection: Two Possible Forms of \(  G_\text{swirl,
VAM_2_Swirl_Clocks/Swirl_Clocks/100_derevation_Gswirl.tex,subsubsection: Form 1: Using Planck Length,
VAM_2_Swirl_Clocks/Swirl_Clocks/100_derevation_Gswirl.tex,subsubsection: Form 2: Using Planck Time,
VAM_2_Swirl_Clocks/Swirl_Clocks/100_derevation_Gswirl.tex,subsubsection: Physical Interpretation of \(  G_\text{swirl,
VAM_2_Swirl_Clocks/Swirl_Clocks/100_derevation_Gswirl.tex,subsubsection: Conclusion,
VAM_2_Swirl_Clocks/Swirl_Clocks/10_VAMvsGR.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/10_VAMvsGR.tex,section: VAM versus GR: Corresponding Predictions,
VAM_2_Swirl_Clocks/Swirl_Clocks/10_VAMvsGR.tex,subsection: 1. VAM Orbital Precession (GR Equivalent),
VAM_2_Swirl_Clocks/Swirl_Clocks/10_VAMvsGR.tex,subsection: 2. Light Deflection via Ætheric Circulation,
VAM_2_Swirl_Clocks/Swirl_Clocks/10_VAMvsGR.tex,subsection: 3. Tabulated Correspondence with Temporal Modes,
VAM_2_Swirl_Clocks/Swirl_Clocks/10_VAMvsGR.tex,subsection: Interpretation via Temporal Ontology,
VAM_2_Swirl_Clocks/Swirl_Clocks/110_VAM_reformulation_GR.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/110_VAM_reformulation_GR.tex,subsection: Vorticity-Based Reformulation of General Relativity Laws in a 3D Absolute Time Framework,
VAM_2_Swirl_Clocks/Swirl_Clocks/110_VAM_reformulation_GR.tex,subsubsection: Vorticity as the Fundamental Gravitational Interaction,
VAM_2_Swirl_Clocks/Swirl_Clocks/110_VAM_reformulation_GR.tex,subsubsection: Replacing Einstein's Equations with a 3D Vorticity Field Equation,
VAM_2_Swirl_Clocks/Swirl_Clocks/110_VAM_reformulation_GR.tex,subsubsection: Motion in VAM: Replacing Geodesics with Vortex Streamlines,
VAM_2_Swirl_Clocks/Swirl_Clocks/110_VAM_reformulation_GR.tex,subsubsection: Frame-Dragging as a 3D Vortex Effect,
VAM_2_Swirl_Clocks/Swirl_Clocks/110_VAM_reformulation_GR.tex,subsubsection: Replacing Gravitational Time Dilation with Vorticity Effects,
VAM_2_Swirl_Clocks/Swirl_Clocks/110_VAM_reformulation_GR.tex,subsubsection: Summary: A 3D Vorticity-Based Alternative to General Relativity,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_02_Derivation_GravitationalField.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_02_Derivation_GravitationalField.tex,section: Derivation of the vorticity-based gravitational field,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_03_Newtonian_Limits.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_03_Newtonian_Limits.tex,section: Newtonian limit and time dilation validation,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_03_Newtonian_Limits.tex,subsection: Large distance vorticity potential,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_03_Newtonian_Limits.tex,subsection: Time dilation in the weak field limit,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_03_Newtonian_Limits.tex,subsection: Example: Earth as a vortex mass,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_03_Newtonian_Limits.tex,section: Validation with the Hafele–Keating clock experiment,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_03_Newtonian_Limits.tex,subsection: Experiment summary,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_03_Newtonian_Limits.tex,subsection: Interpretation within the Vortex Æther Model,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_03_Newtonian_Limits.tex,subsection: Numerical agreement,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_04_DynamicsVortexCirculationQuantization.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_04_DynamicsVortexCirculationQuantization.tex,section: Dynamics of vortex circulation and quantization,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_04_DynamicsVortexCirculationQuantization.tex,subsection: Kelvin's circulation theorem,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_04_DynamicsVortexCirculationQuantization.tex,subsection: Circulation around the vortex core,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_04_DynamicsVortexCirculationQuantization.tex,subsection: Quantization of circulation,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_04_DynamicsVortexCirculationQuantization.tex,subsection: Physical interpretation,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_05_TimeDilationVortexEnergyPressureGradients.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_05_TimeDilationVortexEnergyPressureGradients.tex,section: Time dilation from vortex energy and pressure gradients,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_05_TimeDilationVortexEnergyPressureGradients.tex,subsection: Formula: clock delay due to rotational energy,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_05_TimeDilationVortexEnergyPressureGradients.tex,subsection: Alternative derivation via pressure difference (Bernoulli approximation),
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_05_TimeDilationVortexEnergyPressureGradients.tex,subsection: Physical interpretation,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_06_ParameterTuningLimitBehavior.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_06_ParameterTuningLimitBehavior.tex,section: Parameter tuning and limit behavior,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_06_ParameterTuningLimitBehavior.tex,subsection: Derivation of $G_\text{swirl,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_06_ParameterTuningLimitBehavior.tex,subsection: Limit $r \to \infty$: classical gravity,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_06_ParameterTuningLimitBehavior.tex,subsection: Relationship between $M_\text{eff,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_06_ParameterTuningLimitBehavior.tex,subsection: Conclusion,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_07_Foundations_Velocity_Fields_and_Energies.tex,,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_07_Foundations_Velocity_Fields_and_Energies.tex,section: Fundamentals of velocity fields and energies in a vortex system.,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_07_Foundations_Velocity_Fields_and_Energies.tex,subsection: Introduction,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_07_Foundations_Velocity_Fields_and_Energies.tex,subsection: Foundations: Velocity Fields and Total (Self- + Transverse) Energy,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_07_Foundations_Velocity_Fields_and_Energies.tex,subsection: Considerations on momentum and self-energy,
VAM_2_Swirl_Clocks/Swirl_Clocks/appendix_07_Foundations_Velocity_Fields_and_Energies.tex,subsection: Defining and tracking cross energy,
